Temp getFeaturesARFFHeaderForPredictedStats
38.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,
38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,9.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,7.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,7.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,9.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,
38.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,38.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,38.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,38.0,8.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,38.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,38.0,6.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,38.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,38.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,38.0,8.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,
39.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,39.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,39.0,5.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,39.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,39.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,39.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,39.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,39.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,39.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,
37.0,9.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,37.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,37.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,37.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,37.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,37.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,37.0,7.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,37.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,37.0,9.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,
38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,5.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,
37.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,37.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,37.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,37.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,37.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,37.0,5.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,37.0,5.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,37.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,37.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,
40.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,40.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,40.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,40.0,8.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,40.0,6.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,40.0,7.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,40.0,8.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,40.0,6.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,40.0,8.0,1.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,
38.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,6.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,38.0,7.0,1.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,2.0,0.0,
35.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,35.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,35.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,35.0,8.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,35.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,35.0,8.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,35.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,35.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,35.0,10.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,
38.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,38.0,8.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,38.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,38.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,38.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,38.0,8.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,38.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,38.0,9.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,38.0,10.0,1.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,9.0,2.0,0.0,
38.0,9.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,7.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,7.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,8.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,38.0,9.0,1.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,8.0,2.0,0.0,
